Word,WordPhonetic,WordTune,Part,WordDef,Remark,Level
矢,や,1,名,箭,【记】や（やる→给）→给出去的东西→箭,N2
薬缶,やかん,0,名,烧水壶,,N2
役員,やくいん,2,名,干部；董事,,N2
役所,やくしょ,3,名,政府机关,,N2
役職,やくしょく,0,名,官职，职务,,N2
役人,やくにん,0,名,官员,,N2
役場,やくば,3,名,区政府；街道办事处,,N2
火傷,やけど,0,名,烧伤，烫伤；失败,【记】や（夜）+け（く→方向）→烤后变成深色→烤+ど（と→ところ→地方）→烧的地方→烧伤,N2
夜行,やこう,0,名,夜间行动,,N2
夜光,やこう,0,名,夜光,,N2
矢印,やじるし,2,名,箭头,【记】矢+印→箭头,N2
厄介,やっかい,1,名,麻烦；照料,,N2
宿,やど,1,名,临时住处；旅馆,【记】や（夜）+ど（躲）→夜里躲避的地方→旅馆,N2
家主,やぬし,"1,0",名,房东；户主,【记】ぬ（奴）+し（侍）→奴仆侍奉的人→主人；家+主→房东,N2
屋根,やね,1,名,房顶；顶篷,,N2
唯一,ゆいいつ,1,名,唯一,,N2
唯一,ゆいつ,1,名,唯一,,N2
優越,ゆうえつ,0,名,优越,,N2
有害,ゆうがい,0,名,有害,,N2
夕刊,ゆうかん,0,名,晚报,,N2
友好,ゆうこう,0,名,友好,,N2
有志,ゆうし,1,名,有志，志愿,,N2
優勝,ゆうしょう,0,名,冠军，第一名,,N2
友情,ゆうじょう,0,名,友情,,N2
夕立,ゆうだち,0,名,傍晚下的雷阵雨,,N2
有能,ゆうのう,0,名,有能力,,N2
夕日,ゆうひ,0,名,夕阳,,N2
行方,ゆくえ,0,名,去向，行踪,,N2
行く手,ゆくて,"0,3",名,前方；前途,,N2
湯気,ゆげ,1,名,蒸汽，热气,,N2
輸血,ゆけつ,0,名,输血,,N2
輸出,ゆしゅつ,0,名,出口,,N2
輸出入,ゆしゅつにゅう,3,名,进出口,,N2
輸送,ゆそう,0,名,输送,,N2
油断,ゆだん,0,名,马虎，疏忽大意，麻痹大意,,N2
湯水,ゆみず,1,名,热水和凉水,,N2
夜明け,よあけ,3,名,天亮,,N2
要員,よういん,0,名,必要的人员，工作人员,,N2
溶液,ようえき,1,名,溶液,,N2
溶岩,ようがん,"1,0",名,熔岩,,N2
要旨,ようし,1,名,要点，重点,,N2
幼児,ようじ,1,名,幼儿,,N2
様式,ようしき,0,名,式样，风格；格式,,N2
要素,ようそ,1,名,要素,,N2
陽気,ようき,0,名,季节，气候,,N2
用語,ようご,0,名,用语,,N2
用紙,ようし,"0,1",名,纸张,,N2
用途,ようと,1,名,用途,,N2
用法,ようほう,0,名,用法,,N2
要望,ようぼう,0,名,要求和愿望,,N2
要約,ようやく,0,名,摘要；要点,,N2
容量,ようりょう,"3,0",名,容量,,N2
予期,よき,1,名,预期,,N2
預金,よきん,0,名,存款,,N2
翌日,よくじつ,0,名,第二天,,N2
翌年,よくとし,0,名,第二年,,N2
欲張り,よくばり,"3,4",名,贪心，贪得无厌,,N2
欲望,よくぼう,0,名,欲望,,N2
予測,よそく,0,名,预测,,N2
四つ角,よつかど,0,名,四个角；十字路口,【记】よつ（よっつ）+角→四个角,N2
酔っぱらい,よっぱらい,0,名,醉鬼,【记】よ（悠）→晃悠→晕，醉；はら（はれ→晴れ）+い（う→ふ→風→状态）→放晴→完全；酔+はらう→完全醉了,N2
予備,よび,1,名,预备，准备,,N2
余分,よぶん,0,名,多余的部分,,N2
喜び/慶び,よろこび,"0,3,4",名,喜悦，喜庆；祝贺；喜事,【记】よろ（よろしい→宜しい→好）+こ（ご→过）+び（ぶ→并）→发生好事→喜事,N2
来日,らいにち,0,名,来到日本,,N2
落第,らくだい,0,名,留级；不及格,,N2
欄,らん,1,名,栏，专栏,,N2
乱用,らんよう,0,名,乱用，滥用,,N2
利益,りえき,1,名,利益,,N2
利害,りがい,1,名,利害,,N2
陸,りく,"0,2",名,陆地,,N2
陸地,りくち,0,名,陆地,,N2
率,りつ,1,名,比率,,N2
立証,りっしょう,0,名,做证,,N2
流,りゅう,1,名,流派；等级,,N2
流域,りゅういき,0,名,流域,,N2
流通,りゅうつう,0,名,流通,,N2
領域,りょういき,0,名,领域,,N2
両替,りょうがえ,0,名,兑换，换钱,,N2
両国,りょうこく,1,名,两国,,N2
良好,りょうこう,0,名,良好,,N2
漁師,りょうし,1,名,渔夫,,N2
領事,りょうじ,1,名,领事,,N2
良心,りょうしん,1,名,良心,,N2
両端,りょうたん,0,名,两端,,N2
旅客,りょかく,0,名,旅客,,N2
旅券,りょけん,0,名,护照,,N2
緑化,りょっか,0,名,绿化,,N2
履歴,りれき,0,名,简历,,N2
臨時,りんじ,0,名,临时,,N2
類似,るいじ,0,名,类似,,N2
類推,るいすい,0,名,类推,,N2
例外,れいがい,0,名,例外,,N2
冷気,れいき,1,名,冷气,,N2
冷静,れいせい,0,名,冷静,,N2
霊長類,れいちょうるい,3,名,灵长类,,N2
列,れつ,1,名,队列，排,,N2
列島,れっとう,0,名,列岛，群岛,,N2
煉瓦,れんが,1,名,砖，砖头,,N2
連合,れんごう,0,名,联合；结合,,N2
連発,れんぱつ,0,名,连续发出；连续发射,,N2
老化,ろうか,0,名,老化,,N2
老後,ろうご,0,名,年老以后,,N2
蝋燭,ろうそく,"3,4",名,蜡烛,,N2
労力,ろうりょく,1,名,劳力，劳动力,,N2
路地,ろじ,1,名,胡同,,N2
論争,ろんそう,0,名,争论,,N2
論理,ろんり,1,名,逻辑,,N2
和紙,わし,1,名,日本纸,,N2
綿,わた,2,名,棉花,【记】わ（弯→圆）+た（多）→很圆很软→棉花,N2
侘び,わび,"0,2",名,道歉,【记】わ（完）+び（微）→大事化小，小事化了→道歉,N2
割り当て,わりあて,0,名,分配，分派，分摊,【记】割り+当て→分割后大面积地覆盖→分摊,N2
悪者,わるもの,0,名,坏人,,N2
湾,わん,1,名,湾,,N2
仰ぐ,あおぐ,2,他五,仰视；仰慕；仰仗,【记】あお（青→蓝天→上）+く（根据字形→方向）+浊音（拖泥带水→有关）→向上→仰,N2
扇ぐ/煽ぐ,あおぐ,2,他五,用扇子扇,【记】あお（青→蓝天→上shang）+く（根据字形→方向）+浊音（拖泥带水→有关）→用扇子向上扇→扇shan,N2
仰向く,あおむく,"3,0",自五,向上仰,【记】あお（青→蓝天→上）+むく（向く）→仰,N2
煽る,あおる,2,他五,（被风）吹起；煽动,【记】あお（青→蓝天→上）+る（留→长）→向上shang→煽shan,N2
炙る/焙る,あぶる,2,他五,烘烤，烘焙,【记】あ（上）+ぶる（ふる→振る）→在火上翻动→烘焙,N2
言い付ける,いいつける,4,他下一,命令，吩咐；告状,【记】言い（说）+付ける（咐）→吩咐,N2
言い切る,いいきる,3,他五,说清楚；断言，说死,【记】言い（说）+切る（斩钉截铁→切断，完全）→断言,N2
言い残す,いいのこす,4,他五,话说了一半儿；（离别前、临死前）说,【记】言い（说）+残す（残留）→留下话,N2
言い捲る,いいまくる,4,他五,到处说,【记】言い（说）+捲る（转圈）→到处说,N2
息む,いきむ,2,自五,（憋住气往腹部）用力,【记】息（气）+む（用力状）,N2
抱く,いだく,2,他五,怀有（梦想、不安等）,【记】い（意）+だ（大）+く（根据字形→方向）→在意识上抱→怀有,N2
悼む,いたむ,2,他五,追悼，悼唁,【记】い（意→忄）+た（多→卓）+む（用力状）→忄+卓→悼,N2
威張る,いばる,2,自五,趾高气昂，嚣张,【记】威（威风）+張る（张开）→逞威风,N2
煎る/炒る,いる,1,他五,（用火）煎，炒,【记】い（一）+る（留→长）→一直（做）→煎,N2
受け入れる,うけいれる,"0,4",他下一,接受（意见、要求）；接收（难民）,,N2
承る,うけたまわる,5,他五,（语气正式）受理,【记】受け+賜る（たまわる）→受理,N2
受け継ぐ,うけつぐ,"0,3",他五,继承,,N2
受け付ける,うけつける,"0,4",他下一,受理（申请）；吸收（营养、水分等）,,N2
受け止める,うけとめる,"4,0",他下一,接住（迎面来的东西）；接受（心意、事实、现实等抽象事物）,,N2
受け取る,うけとる,3,他五,接收（快递等），接受（具体物品）,,N2
受け持つ,うけもつ,"3,0",他五,担任,,N2
埋もれる,うずもれる,0,自下一,（有价值的东西）被埋葬,【记】う（捂）+ず（止）+も（め→埋）+れ（来→被动）+る（留→长）→被埋葬,N2
頷く,うなずく,"3,0",自五,点头；同意,【记】うな（うえだ→上→项→脖子）+ずく（づく→つく→突く）→颈部前突→点头,N2
唸る,うなる,2,自五,呻吟；吼叫,【记】う（呜）+なる（鳴る→叫）→呻吟,N2
売り切れる,うりきれる,4,自下一,卖光，卖完,【记】売り+切れる（完全）→卖完,N2
追いかける,おいかける,4,他下一,追赶,【记】追い+かける（駆ける）→追赶,N2
追い越す,おいこす,3,他五,超过,【记】追い+越す→追上后越过,N2
追い込む,おいこむ,3,他五,赶进，逼入（困境）,【记】追い+込む（入；非常；使劲）→赶进,N2
老い込む,おいこむ,"3,0",自五,衰老起来,【记】老い+込む（入；非常；使劲）→非常老,N2
追い付く,おいつく,3,自五,追上，赶上,【记】追い+付く（着く→到达）→追上,N2
追い抜く,おいぬく,3,他五,超过,【记】追い+抜く（拔掉；省略；到底；超过）→超过,N2
拝む,おがむ,2,他五,做礼拜；跪拜；拜求,【记】お（根据嘴型→圆）+が（状态）+む（闷）→身体弯曲→拜,N2
押し付ける,おしつける,4,他下一,强加于人,【记】押し+付ける→推押后使其附着→强加于人,N2
襲う,おそう,"0,2",他五,袭击，侵袭；承袭,【记】お（根据嘴型→圆→驼背→后背）+そ（其）+う（ふ→風→状态）→在人背后→袭击,N2
劣る,おとる,"0,2",自五,劣；次（于），不如，比不上,【记】おとる（おちる→落ちる）→下降→劣,N2
溺れる,おぼれる,0,自下一,溺水；沉溺于,【记】お（大）+ぼ（泼）+れ（来）+る（留→长）→溺,N2
思い当たる,おもいあたる,"5,0",自五,（在众多的事物中寻找后）想起来；觉得有道理,【记】思い（想）+当たる（大面积地接触）→觉得对,N2
思い立つ,おもいたつ,"4,0",他五,突然想要做某事,,N2
買い上げる,かいあげる,4,他下一,（尊他语）购买,【记】買い+上げる（他人在自己之上→尊他）→购买,N2
買い受ける,かいうける,4,他下一,买进；承购,【记】買い+受ける→承购,N2
買い求める,かいもとめる,5,他下一,（语气正式）购买,,N2
交う,かう,1,自五,（前接动词连用形）交织,【记】か（加）+う（ふ→風→状态）→交,N2
抱え込む,かかえこむ,4,他五,搂抱；据为己有（不让他人碰）；拥有（负担性的东西）,【记】抱え+込む（入；非常；使劲）→搂抱,N2
抱える,かかえる,0,他下一,抱；拥有（问题、不安、孩子等）；雇用,【记】か（加）+か（加）+え（へ→方向）+る（留→长）→双手上加上东西→用手抱,N2
欠かす,かかす,0,他五,使缺少，使欠缺,【记】か（砍）+か（砍）+す（做）→砍掉→欠缺,N2
屈む,かがむ,0,自五,弯腰；蹲下,【记】か（加）+か（加）+浊音（加重）+む（闷）→使劲弯→屈→蹲下,N2
屈める,かがめる,0,他下一,使弯腰；使蹲下,【记】同上,N2
輝く,かがやく,3,自五,闪烁，灿烂，发出光辉,【记】か（日）+が（か→日）+や（养→给）+く（根据字形→方向）→给阳光→灿烂,N2
関わる,かかわる,3,自五,有关,【记】か（加）+か（加）+わ（あ→上）+る（留→长）→加上→有关,N2
齧る,かじる,2,他五,咬，啃；稍微学过一点,【记】か（加→夹）+じ（紧）+る（留→长）→咬,N2
霞む,かすむ,0,自五,笼罩着云雾；模糊不清,【记】か（火）+す（丝→轻）+む（闷）→淡淡的火红色→霞,N2
兼ね備える,かねそなえる,5,他下一,（二者）兼备,,N2
兼ねる,かねる,2,他下一,兼备，兼有,【记】か（加）+ね（捻）+る（留→长）→兼,N2
被せる,かぶせる,3,他下一,（从头顶大面积地）覆盖；罩上，盖上；嫁祸于人,【记】か（加）+ぶ（布）+せ（让）+る（留→长）→加上一块布→覆盖,N2
構える,かまえる,3,他下一,修建；自立门户；摆出姿态,,N2
絡む,からむ,2,自五,缠绕；纠缠；（与某事）有关,【记】か（加）+ら（拉）+む（闷）→拉在一起→络,N2
刈る,かる,0,他五,割（草等）；剪头发,【记】か（砍）+る（留→长）→割,N2
枯れる,かれる,0,自下一,枯萎；干涸，枯竭；（声音）沙哑,【记】か（渴）+れ（来）+る（留→长）→枯,N2
聞き入る,ききいる,3,自五,听入（迷）,,N2
聞き入れる,ききいれる,4,他下一,听进去（要求、意见等）,,N2
聞き覚える,ききおぼえる,"4,5",他下一,听过；听了以后记住,,N2
聞き返す,ききかえす,3,他五,反问；反复问,【记】聞き（问；听）+返す→反问,N2
聞き咎める,ききとがめる,5,他下一,追问，逼问，责问,【记】聞き（问；听）+咎める（疚）→追（究）问,N2
聞き取る,ききとる,3,他五,听见；听取；听懂,,N2
聞き蕩れる,ききとれる,4,自下一,听入迷,,N2
聞き惚れる,ききほれる,4,自下一,听入迷,,N2
聞き漏らす,ききもらす,4,他五,听漏,,N2
聞き分ける,ききわける,4,他下一,能够分辨出好坏话；听劝,【记】聞き+分ける→能够分辨出好坏话,N2
着込む,きこむ,2,他五,穿厚实，多穿衣服,【记】着（穿着）+込む（入；非常）→多穿,N2
築き上げる,きずきあげる,5,他下一,筑成，建成；建立起（地位、名誉等）,【记】築き+上げる（完成）→筑成,N2
築く,きずく,2,他五,构筑；打造（团队）；营造（气氛）；建立（社会、家庭等）,【记】き（城）+ずく（つく→突く）→垒城堡→构筑,N2
切り返す,きりかえす,"3,0",他五,还击；反击,【记】切り（打，切）+返す（返还）→还击,N2
切りかかる,きりかかる,4,自五,剪了一半，切了一半,【记】切り（切，剪）+かかる（大面积地覆盖）→切了一半,N2
切り捨てる,きりすてる,"4,0",他下一,切掉；舍去（计算中所求位数之后的尾数）；舍掉（某种基准以下的人）,,N2
切り出す,きりだす,"3,0",他五,开口说话，发言,【记】切り（打，切）+出す→打开→打开话匣子开口说话,N2
切り開く,きりひらく,"4,0",他五,切开；开拓，开辟（新路）,【记】切り+開く（拓く）→开拓,N2
切り倒す,きりたおす,"4,0",他五,砍倒，砍伐,【记】切り（伐り）+倒す→砍伐,N2
区切る,くぎる,2,他五,划分；加标点符号；分段,【记】く（区）+ぎる（きる→切る）→切成区域→划分,N2
潜る,くぐる,2,自五,穿过（门）；潜（水）；钻到（下面）；钻（空子）,【记】く（根据字形→方向）+く（根据字形→方向）+浊音（拖泥带水→水）+る（留→长）→进入到水里,N2
砕く,くだく,2,他五,弄碎；伤脑筋；使（表达方式）通俗,【记】く（こ→己→小）+だ（达）+く（根据字形→方向）→达到小→弄碎,N2
砕ける,くだける,3,自下一,破碎；气势减弱；（态度）平易近人；（表达方式）通俗易懂,【记】同上,N2
草臥れる,くたびれる,4,自下一,疲劳；穿旧，用旧,【记】く（くさ→草）+た（躺）+び（微）+れ（来）+る（留→长）→有片草都躺在上面→非常疲劳,N2
汲み上げる,くみあげる,"4,0",他下一,舀（液体）；采纳（下属或群众的要求、建议等）,【记】同「汲む」,N2
汲み取る,くみとる,3,他五,舀（液体）；观察后推测（他人的想法或情况）,【记】同「汲む」,N2
汲む,くむ,0,他五,舀（液体）；继承（思想、流派、系统等）,【记】く（根据字形→方向）+む（闷）→用双手舀水状→舀水,N2
酌む,くむ,0,他五,倒入；斟酌（情况、心情等）,【记】同上,N2
肥える,こえる,2,自下一,（身体）肥胖；（土地）肥沃；（经验）丰富；（眼力）好,【记】こ（ご→过）+え（へ→方向）+る（留→长）→越过,N2
転ける,こける,0,自下一,摔倒；滑倒，崴脚，没走稳，磕绊,【记】こ（己→小）+け（开）+る（留→长）→小的方向→没走稳崴了一下脚,N2
心得る,こころえる,4,他下一,懂得；领会；应允,【记】心+得る→懂得,N2
心掛ける,こころがける,5,他下一,留意，注意，放在心上,【记】心+掛ける→挂在心上,N2
濾す/漉す,こす,"0,1",他五,过滤,【记】こ（ご→过）+す（做）→过滤,N2
言付ける,ことづける,4,他下一,托人带口信；托人送东西,,N2
